  0.17366458        -0.81007421        -0.56001806
  0.27260184        -0.78338671        -0.55856377
  0.31464374        -0.80670530        -0.50022578
  0.26674166        -0.86423874        -0.42654452
  0.18825330        -0.88121170        -0.43362045
  0.13777459        -0.84904826        -0.51003444
 -0.57377011        -0.57030272        -0.58782876
 -0.62507069        -0.51078403        -0.59024256
 -0.61206150        -0.43971735        -0.65728939
 -0.53235126        -0.45022017        -0.71687096
 -0.49040046        -0.50309652        -0.71161872
 -0.49766523        -0.58150840        -0.64356613
  0.96559829        -0.17692138        -0.19057493
  0.98588675        -0.06307061        -0.15507890
  0.99617845        -0.05427597        -0.06842903
  0.99254501        -0.12110674        -0.01369697
  0.97995627        -0.19499315        -0.04078403
  0.96561044        -0.21663988        -0.14374849
 -0.26693875        -0.32543513         0.90710294
 -0.20537905        -0.28798139         0.93535352
 -0.20381947        -0.19847640         0.95867866
 -0.29044649        -0.14959055         0.94512618
 -0.35002655        -0.17966850         0.91934794
 -0.35390112        -0.27614111         0.89358836
  0.36764887        -0.30174503         0.87965006
  0.33983269        -0.22038803         0.91429907
  0.27638280        -0.20602752         0.93870401
  0.19933291        -0.28090823         0.93880618
  0.21790446        -0.35409564         0.90946907
  0.29400370        -0.37517157         0.87909514
  0.76313400        -0.31355885        -0.56507283
  0.72693223        -0.25299016        -0.63840866
  0.75559610        -0.16486514        -0.63395107
  0.81776392        -0.14383443        -0.55729151
  0.83606476        -0.19371885        -0.51329207
  0.80701739        -0.28589383        -0.51670855
 -0.85282087        -0.42357999         0.30541214
 -0.88053590        -0.36610797         0.30103406
 -0.92473090        -0.32618743         0.19614910
 -0.92294902        -0.35440543         0.15020642
 -0.88785994        -0.43929166         0.13684885
 -0.84531450        -0.48296875         0.22843923
 -0.80558211        -0.54843712         0.22417434
 -0.75702578        -0.58141822         0.29810202
 -0.75394243        -0.54279292         0.37006301
 -0.80183625        -0.45576635         0.38643971
  0.12666160         0.93374544         0.33477786
  0.07933621         0.96091044         0.26524881
 -0.02026733         0.95997304         0.27935815
 -0.04742932         0.92923915         0.36642191
  0.02212126         0.90265328         0.42979971
  0.09679332         0.90847731         0.40657106
 -0.26422298        -0.96362448         0.04017621
 -0.34164715        -0.93952024        -0.02406274
 -0.31456861        -0.94210583        -0.11611767
 -0.22671418        -0.96481246        -0.13318256
 -0.17857672        -0.98133522        -0.07135399
 -0.20257579        -0.97916394         0.01417224
 -0.87667227        -0.47606450         0.06934229
 -0.82947367        -0.55443436         0.06764605
 -0.79340154        -0.59104139         0.14554711
 -0.94814968        -0.23441792         0.21461704
 -0.97084069        -0.18216859         0.15582956
 -0.97557616        -0.20930515         0.06665188
 -0.95048219        -0.30687547         0.04910298
  0.15022269         0.28646144         0.94624150
  0.19655064         0.20727040         0.95833546
  0.28467059         0.20683350         0.93604624
  0.32482189         0.27445951         0.90507615
  0.27843988         0.35432208         0.89270771
  0.18354192         0.35464123         0.91681069
 -0.68236232        -0.69449776        -0.22815441
 -0.71887404        -0.67682379        -0.15852351
 -0.78829211        -0.59040618        -0.17325130
 -0.79694885        -0.55473679        -0.23903906
 -0.74433869        -0.58646905        -0.31939617
 -0.69980842        -0.64200270        -0.31321037
  0.43308297        -0.31358728         0.84504569
  0.45480308        -0.38985321         0.80073011
  0.52679354        -0.39567909         0.75228101
  0.58020800        -0.32348198         0.74747449
  0.56427699        -0.24815607         0.78740710
  0.49956256        -0.23790571         0.83296955
 -0.95628244        -0.04282334        -0.28929237
 -0.96285862         0.04456634        -0.26630282
 -0.94232410         0.10578532        -0.31754500
 -0.90952432         0.08591819        -0.40667388
 -0.90236020        -0.00335373        -0.43096963
 -0.92098969        -0.06092584        -0.38479367
 -0.35483021         0.00180292         0.93492901
 -0.27973035        -0.04840335         0.95885766
 -0.21630311        -0.02055086         0.97610998
 -0.19998644         0.08059614         0.97647816
 -0.25583184         0.13063456         0.95785421
 -0.33697039         0.10438953         0.93571031
  0.06281433        -0.98921037         0.13235232
  0.04317321        -0.99830890         0.03892770
  0.10681219        -0.99392891        -0.02638995
  0.15135430        -0.98807889        -0.02814228
  0.22046468        -0.97425973         0.04704627
  0.20522583        -0.97063804         0.12547559
  0.12095472        -0.97919989         0.16290350
  0.88800234        -0.17619132        -0.42474526
  0.89114183        -0.25737008        -0.37366655
  0.83837402        -0.33870420        -0.42709297
 -0.25664949         0.94874692        -0.18441911
 -0.21497810         0.97324926        -0.08105658
 -0.16311686         0.98413980        -0.06972631
 -0.08908968         0.98443693        -0.15148267
 -0.12759288         0.96321523        -0.23650894
 -0.21726424         0.94608319        -0.24025570
  0.71108174        -0.51435089         0.47938076
  0.67750078        -0.59506673         0.43230590
  0.71635967        -0.60806888         0.34217113
  0.76393861        -0.56463093         0.31239337
  0.79808825        -0.48772764         0.35380352
  0.78535461        -0.46432364         0.40941617
 -0.47135571         0.44443667        -0.76177412
 -0.40528360         0.48190376        -0.77686161
 -0.33170915         0.43900165        -0.83501303
 -0.36011803         0.34215325        -0.86789757
 -0.41103658         0.31656417        -0.85488951
 -0.49186096         0.37958708        -0.78357279
 -0.30514136         0.95193350         0.02667285
 -0.39215806         0.91672444         0.07634372
 -0.40232947         0.90502578         0.13805529
 -0.33302575         0.91985208         0.20728248
 -0.25781709         0.94794947         0.18687470
 -0.23162931         0.96759719         0.10051665
  0.13662766         0.42428729         0.89516097
  0.03440455         0.41868752         0.90747839
  0.00495140         0.34353977         0.93912500
  0.04780637         0.28018835         0.95875394
 -0.77135360         0.22089621         0.59684038
 -0.73445696         0.29465607         0.61135161
 -0.73963892         0.36560917         0.56503475
 -0.79723370         0.36309439         0.48226637
 -0.83997279         0.27910838         0.46534312
 -0.83376491         0.22447096         0.50442928
  0.54317915        -0.76553965        -0.34482679
  0.62570959        -0.71606499        -0.30941626
  0.64620101        -0.73277068        -0.21324030
  0.56094545        -0.80811203        -0.17970845
  0.51199949        -0.82442892        -0.24119177
  0.96223444        -0.27172416         0.01645689
  0.95988858        -0.26431066         0.09356173
  0.92976415        -0.33654922         0.14924258
  0.90213484        -0.41891828         0.10324824
  0.91344661        -0.40693513        -0.00436713
  0.93724889        -0.34740782        -0.02953641
 -0.99201840        -0.03454581         0.12126884
 -0.98705697         0.06286633         0.14753392
 -0.98835081         0.12164655         0.09145939
 -0.99444044         0.10526482         0.00274824
 -0.99959677         0.00927746        -0.02683707
 -0.99810529        -0.05138099         0.03384880
  0.29161742        -0.27779946        -0.91530693
  0.26041353        -0.36731040        -0.89289856
  0.16464442        -0.38083187        -0.90986776
  0.11859842        -0.33146369        -0.93598408
  0.15147726        -0.23216535        -0.96080893
  0.24486576        -0.21755312        -0.94483405
  0.93480915        -0.32491055        -0.14340544
  0.23306376         0.97106552         0.05208685
  0.26641870         0.95551169         0.12656428
  0.36508378         0.92236745         0.12630135
  0.40595108         0.91378558         0.01412716
  0.38116360         0.92436165        -0.01643021
  0.27296525         0.96188384        -0.01641130
  0.25458616        -0.58165610         0.77256852
  0.23874401        -0.51251733         0.82481956
  0.15786780        -0.49283364         0.85568255
  0.08646303        -0.54825854         0.83182734
  0.10028605        -0.62061632         0.77767479
  0.18236536        -0.63734132         0.74869156
 -0.24790937         0.91507447        -0.31808746
 -0.19651970         0.90011555        -0.38880837
 -0.22867899         0.85979778        -0.45656723
 -0.31347084         0.83122116        -0.45913765
 -0.36898151         0.85139990        -0.37278789
 -0.34732559         0.88066810        -0.32216251
 -0.45493433        -0.73825985         0.49800321
 -0.37380460        -0.80775666         0.45585003
 -0.30065879        -0.80295116         0.51465881
 -0.30868036        -0.74866962         0.58669436
 -0.41404387        -0.69788837         0.58439672
  0.31139666        -0.44660908         0.83879226
  0.14277326        -0.42023546         0.89611268
  0.63723898         0.75951439        -0.13063046
